# format: as|source|type
# date: 20210401
# name: as2type
# exe: type-convert-amogh.pl
# files: 20210401.merged.class.txt
# types: Content|Enterprise|Transit/Access
62019|CAIDA_class|Enterprise
62020|peerDB_class|Transit/Access
62021|CAIDA_class|Transit/Access
62022|CAIDA_class|Enterprise
62023|peerDB_class|Transit/Access
62024|CAIDA_class|Transit/Access
62025|CAIDA_class|Transit/Access
62028|CAIDA_class|Transit/Access
62029|CAIDA_class|Enterprise
62030|CAIDA_class|Transit/Access
62031|CAIDA_class|Transit/Access
62032|CAIDA_class|Transit/Access
62033|CAIDA_class|Transit/Access
62034|CAIDA_class|Enterprise
62035|peerDB_class|Content
62037|CAIDA_class|Enterprise
62038|CAIDA_class|Transit/Access
62039|CAIDA_class|Transit/Access
62040|peerDB_class|Transit/Access
62041|peerDB_class|Content
62042|CAIDA_class|Enterprise
62043|CAIDA_class|Transit/Access
62044|peerDB_class|Content
62046|CAIDA_class|Enterprise
62047|CAIDA_class|Transit/Access
62048|CAIDA_class|Transit/Access
62050|CAIDA_class|Transit/Access
62052|CAIDA_class|Transit/Access
62053|CAIDA_class|Transit/Access
62054|CAIDA_class|Transit/Access
62055|CAIDA_class|Transit/Access
62056|CAIDA_class|Enterprise
62057|CAIDA_class|Enterprise
62058|CAIDA_class|Transit/Access
62059|peerDB_class|Transit/Access
62061|peerDB_class|Transit/Access
62062|CAIDA_class|Transit/Access
62063|CAIDA_class|Enterprise
62064|CAIDA_class|Transit/Access
62065|CAIDA_class|Enterprise
62066|CAIDA_class|Enterprise
62067|CAIDA_class|Transit/Access
62068|peerDB_class|Content
62069|CAIDA_class|Transit/Access
62071|CAIDA_class|Enterprise
62074|CAIDA_class|Enterprise
62075|CAIDA_class|Transit/Access
62077|CAIDA_class|Transit/Access
62079|CAIDA_class|Transit/Access
62081|CAIDA_class|Transit/Access
62082|peerDB_class|Content
62083|CAIDA_class|Enterprise
62086|peerDB_class|Content
62087|CAIDA_class|Enterprise
62090|CAIDA_class|Transit/Access
62091|CAIDA_class|Enterprise
62092|CAIDA_class|Enterprise
62094|CAIDA_class|Transit/Access
62095|CAIDA_class|Transit/Access
62097|CAIDA_class|Transit/Access
62098|CAIDA_class|Transit/Access
62099|CAIDA_class|Transit/Access
62100|peerDB_class|Transit/Access
62101|CAIDA_class|Transit/Access
62102|CAIDA_class|Transit/Access
62103|CAIDA_class|Transit/Access
62104|CAIDA_class|Transit/Access
62105|peerDB_class|Transit/Access
62106|CAIDA_class|Transit/Access
62108|CAIDA_class|Enterprise
62110|CAIDA_class|Transit/Access
62111|CAIDA_class|Enterprise
62112|CAIDA_class|Enterprise
62113|peerDB_class|Transit/Access
62114|CAIDA_class|Enterprise
62115|CAIDA_class|Enterprise
62116|CAIDA_class|Transit/Access
62117|CAIDA_class|Transit/Access
62120|CAIDA_class|Enterprise
62121|CAIDA_class|Enterprise
62122|CAIDA_class|Enterprise
62123|CAIDA_class|Transit/Access
62125|CAIDA_class|Transit/Access
62126|peerDB_class|Transit/Access
62127|CAIDA_class|Enterprise
62128|CAIDA_class|Enterprise
62129|CAIDA_class|Transit/Access
62130|CAIDA_class|Transit/Access
62133|CAIDA_class|Enterprise
62134|CAIDA_class|Content
62135|CAIDA_class|Transit/Access
62136|CAIDA_class|Transit/Access
62137|CAIDA_class|Transit/Access
62138|CAIDA_class|Content
62139|CAIDA_class|Transit/Access
62140|CAIDA_class|Enterprise
62141|CAIDA_class|Transit/Access
62142|peerDB_class|Transit/Access
62143|CAIDA_class|Transit/Access
62144|CAIDA_class|Enterprise
62145|CAIDA_class|Transit/Access
62146|CAIDA_class|Content
62149|CAIDA_class|Transit/Access
62150|CAIDA_class|Enterprise
62151|CAIDA_class|Transit/Access
62152|CAIDA_class|Enterprise
62153|CAIDA_class|Transit/Access
62154|CAIDA_class|Enterprise
62156|CAIDA_class|Transit/Access
62157|CAIDA_class|Enterprise
62159|CAIDA_class|Transit/Access
62160|CAIDA_class|Transit/Access
62161|peerDB_class|Transit/Access
62162|CAIDA_class|Transit/Access
62163|CAIDA_class|Transit/Access
62164|peerDB_class|Transit/Access
62165|CAIDA_class|Enterprise
62166|peerDB_class|Transit/Access
62167|peerDB_class|Transit/Access
62168|CAIDA_class|Enterprise
62169|CAIDA_class|Transit/Access
62170|CAIDA_class|Enterprise
62171|CAIDA_class|Transit/Access
62172|peerDB_class|Content
62173|CAIDA_class|Transit/Access
62176|CAIDA_class|Transit/Access
62178|CAIDA_class|Transit/Access
62179|CAIDA_class|Transit/Access
62181|CAIDA_class|Transit/Access
62182|peerDB_class|Enterprise
62183|peerDB_class|Transit/Access
62184|CAIDA_class|Enterprise
62185|CAIDA_class|Enterprise
62186|CAIDA_class|Transit/Access
62187|CAIDA_class|Enterprise
62188|CAIDA_class|Enterprise
62190|CAIDA_class|Enterprise
62192|CAIDA_class|Transit/Access
62193|peerDB_class|Transit/Access
62194|CAIDA_class|Content
62195|CAIDA_class|Transit/Access
62196|CAIDA_class|Transit/Access
62197|CAIDA_class|Enterprise
62198|CAIDA_class|Content
62199|CAIDA_class|Transit/Access
62200|CAIDA_class|Enterprise
62201|peerDB_class|Transit/Access
62202|CAIDA_class|Transit/Access
62204|CAIDA_class|Transit/Access
62205|CAIDA_class|Transit/Access
62206|peerDB_class|Transit/Access
62207|CAIDA_class|Enterprise
62208|CAIDA_class|Enterprise
62210|CAIDA_class|Transit/Access
62211|CAIDA_class|Transit/Access
62214|peerDB_class|Content
62215|CAIDA_class|Enterprise
62217|peerDB_class|Enterprise
62218|CAIDA_class|Transit/Access
62221|CAIDA_class|Content
62222|CAIDA_class|Content
62223|CAIDA_class|Transit/Access
62224|CAIDA_class|Transit/Access
62225|CAIDA_class|Transit/Access
62226|CAIDA_class|Enterprise
62227|peerDB_class|Transit/Access
62229|CAIDA_class|Transit/Access
62231|CAIDA_class|Enterprise
62232|CAIDA_class|Enterprise
62235|CAIDA_class|Transit/Access
62236|CAIDA_class|Enterprise
62238|CAIDA_class|Content
62239|CAIDA_class|Transit/Access
62240|peerDB_class|Content
62241|CAIDA_class|Transit/Access
62242|CAIDA_class|Enterprise
62243|CAIDA_class|Enterprise
62244|CAIDA_class|Transit/Access
62246|CAIDA_class|Transit/Access
62247|CAIDA_class|Content
62248|CAIDA_class|Enterprise
62250|CAIDA_class|Content
62251|CAIDA_class|Enterprise
62252|CAIDA_class|Enterprise
62255|CAIDA_class|Transit/Access
62258|CAIDA_class|Enterprise
62259|CAIDA_class|Transit/Access
62260|CAIDA_class|Enterprise
62261|CAIDA_class|Transit/Access
62262|CAIDA_class|Transit/Access
62263|CAIDA_class|Transit/Access
62264|CAIDA_class|Enterprise
62265|CAIDA_class|Enterprise
62266|CAIDA_class|Enterprise
62267|peerDB_class|Transit/Access
62268|CAIDA_class|Transit/Access
62270|CAIDA_class|Enterprise
62272|CAIDA_class|Enterprise
62274|CAIDA_class|Enterprise
62275|peerDB_class|Transit/Access
62276|CAIDA_class|Transit/Access
62279|CAIDA_class|Enterprise
62281|CAIDA_class|Transit/Access
62282|CAIDA_class|Content
62283|CAIDA_class|Enterprise
62284|CAIDA_class|Transit/Access
62285|CAIDA_class|Enterprise
62286|CAIDA_class|Transit/Access
62287|CAIDA_class|Content
62290|CAIDA_class|Transit/Access
62291|CAIDA_class|Transit/Access
62292|peerDB_class|Content
62293|CAIDA_class|Transit/Access
62295|CAIDA_class|Enterprise
62296|peerDB_class|Content
62297|CAIDA_class|Content
62298|CAIDA_class|Enterprise
62299|CAIDA_class|Transit/Access
62300|CAIDA_class|Transit/Access
62301|CAIDA_class|Transit/Access
62302|CAIDA_class|Enterprise
62303|peerDB_class|Enterprise
62305|CAIDA_class|Enterprise
62306|CAIDA_class|Transit/Access
62307|CAIDA_class|Enterprise
62308|CAIDA_class|Transit/Access
62309|CAIDA_class|Enterprise
62310|peerDB_class|Content
62313|CAIDA_class|Content
62314|CAIDA_class|Transit/Access
62315|CAIDA_class|Transit/Access
62316|CAIDA_class|Transit/Access
62317|CAIDA_class|Transit/Access
62319|CAIDA_class|Content
62321|peerDB_class|Transit/Access
62322|CAIDA_class|Enterprise
62323|CAIDA_class|Transit/Access
62324|CAIDA_class|Enterprise
62327|CAIDA_class|Transit/Access
62328|peerDB_class|Transit/Access
62329|CAIDA_class|Enterprise
62330|CAIDA_class|Enterprise
62331|CAIDA_class|Enterprise
62332|CAIDA_class|Transit/Access
62333|CAIDA_class|Enterprise
62334|CAIDA_class|Transit/Access
62335|CAIDA_class|Enterprise
62336|peerDB_class|Transit/Access
62337|CAIDA_class|Transit/Access
62338|CAIDA_class|Enterprise
62339|CAIDA_class|Enterprise
62340|CAIDA_class|Transit/Access
62341|CAIDA_class|Enterprise
62342|CAIDA_class|Enterprise
62343|CAIDA_class|Transit/Access
62344|CAIDA_class|Enterprise
62345|CAIDA_class|Enterprise
62346|CAIDA_class|Enterprise
62347|CAIDA_class|Transit/Access
62350|CAIDA_class|Enterprise
62351|CAIDA_class|Enterprise
62352|peerDB_class|Transit/Access
62353|CAIDA_class|Transit/Access
62354|CAIDA_class|Enterprise
62356|CAIDA_class|Enterprise
62357|CAIDA_class|Transit/Access
62358|CAIDA_class|Enterprise
62359|CAIDA_class|Enterprise
62360|CAIDA_class|Transit/Access
62361|CAIDA_class|Enterprise
62362|CAIDA_class|Enterprise
62363|peerDB_class|Transit/Access
62364|CAIDA_class|Transit/Access
62365|CAIDA_class|Transit/Access
62366|CAIDA_class|Transit/Access
62367|CAIDA_class|Enterprise
62368|CAIDA_class|Enterprise
62369|CAIDA_class|Enterprise
62370|CAIDA_class|Transit/Access
62371|CAIDA_class|Content
62372|CAIDA_class|Enterprise
62373|peerDB_class|Transit/Access
62374|CAIDA_class|Enterprise
62377|CAIDA_class|Transit/Access
62378|CAIDA_class|Content
62380|CAIDA_class|Enterprise
62381|CAIDA_class|Transit/Access
62382|CAIDA_class|Content
62383|CAIDA_class|Transit/Access
62384|CAIDA_class|Transit/Access
62385|CAIDA_class|Enterprise
62386|CAIDA_class|Transit/Access
62388|CAIDA_class|Transit/Access
62389|CAIDA_class|Enterprise
62391|CAIDA_class|Transit/Access
62392|CAIDA_class|Transit/Access
62393|CAIDA_class|Transit/Access
62394|CAIDA_class|Enterprise
62395|CAIDA_class|Transit/Access
62398|CAIDA_class|Transit/Access
62401|CAIDA_class|Transit/Access
62403|CAIDA_class|Content
62404|CAIDA_class|Enterprise
62405|CAIDA_class|Transit/Access
62406|peerDB_class|Transit/Access
62407|CAIDA_class|Enterprise
62408|CAIDA_class|Transit/Access
62409|CAIDA_class|Transit/Access
62410|CAIDA_class|Transit/Access
62411|CAIDA_class|Enterprise
62412|CAIDA_class|Transit/Access
62413|CAIDA_class|Enterprise
62415|CAIDA_class|Transit/Access
62416|peerDB_class|Content
62417|CAIDA_class|Transit/Access
62418|CAIDA_class|Enterprise
62420|CAIDA_class|Transit/Access
62422|CAIDA_class|Enterprise
62423|peerDB_class|Transit/Access
62424|CAIDA_class|Transit/Access
62426|CAIDA_class|Enterprise
62427|CAIDA_class|Transit/Access
62429|peerDB_class|Transit/Access
62432|CAIDA_class|Transit/Access
62433|CAIDA_class|Enterprise
62434|CAIDA_class|Transit/Access
62436|CAIDA_class|Enterprise
62437|peerDB_class|Content
62439|CAIDA_class|Enterprise
62440|CAIDA_class|Transit/Access
62442|CAIDA_class|Content
62443|CAIDA_class|Enterprise
62444|CAIDA_class|Enterprise
62445|CAIDA_class|Transit/Access
62446|CAIDA_class|Enterprise
62447|CAIDA_class|Enterprise
62448|CAIDA_class|Enterprise
62449|CAIDA_class|Transit/Access
62450|CAIDA_class|Transit/Access
62451|CAIDA_class|Transit/Access
62452|CAIDA_class|Transit/Access
62453|CAIDA_class|Transit/Access
62455|peerDB_class|Transit/Access
62457|CAIDA_class|Enterprise
62459|peerDB_class|Transit/Access
62460|CAIDA_class|Transit/Access
62461|CAIDA_class|Enterprise
62463|CAIDA_class|Transit/Access
62464|CAIDA_class|Enterprise
62468|CAIDA_class|Transit/Access
62469|peerDB_class|Enterprise
62473|CAIDA_class|Transit/Access
62474|CAIDA_class|Transit/Access
62475|CAIDA_class|Enterprise
62476|CAIDA_class|Transit/Access
62477|CAIDA_class|Enterprise
62478|CAIDA_class|Enterprise
62479|CAIDA_class|Enterprise
62480|CAIDA_class|Enterprise
62481|CAIDA_class|Transit/Access
62482|CAIDA_class|Transit/Access
62483|CAIDA_class|Enterprise
62488|peerDB_class|Transit/Access
62489|peerDB_class|Content
62490|CAIDA_class|Enterprise
62491|CAIDA_class|Transit/Access
62495|CAIDA_class|Enterprise
62498|CAIDA_class|Enterprise
62500|CAIDA_class|Transit/Access
62503|CAIDA_class|Enterprise
62504|CAIDA_class|Enterprise
62505|CAIDA_class|Enterprise
62506|CAIDA_class|Transit/Access
62507|CAIDA_class|Transit/Access
62508|CAIDA_class|Transit/Access
62509|CAIDA_class|Transit/Access
62510|CAIDA_class|Enterprise
62511|CAIDA_class|Transit/Access
62512|peerDB_class|Content
62513|peerDB_class|Enterprise
62514|CAIDA_class|Transit/Access
62516|CAIDA_class|Transit/Access
62517|CAIDA_class|Enterprise
62519|CAIDA_class|Transit/Access
62520|CAIDA_class|Transit/Access
62523|peerDB_class|Transit/Access
62525|CAIDA_class|Transit/Access
62526|CAIDA_class|Enterprise
62528|CAIDA_class|Enterprise
62529|CAIDA_class|Transit/Access
62530|CAIDA_class|Transit/Access
62532|CAIDA_class|Transit/Access
62533|CAIDA_class|Transit/Access
62536|CAIDA_class|Enterprise
62537|peerDB_class|Transit/Access
62538|peerDB_class|Transit/Access
62539|CAIDA_class|Transit/Access
62540|CAIDA_class|Transit/Access
62541|CAIDA_class|Enterprise
62542|CAIDA_class|Enterprise
62544|CAIDA_class|Transit/Access
62546|CAIDA_class|Enterprise
62548|CAIDA_class|Enterprise
62550|CAIDA_class|Transit/Access
62552|CAIDA_class|Transit/Access
62553|CAIDA_class|Enterprise
62557|CAIDA_class|Transit/Access
62559|CAIDA_class|Transit/Access
62561|CAIDA_class|Enterprise
62562|CAIDA_class|Enterprise
62563|peerDB_class|Content
62565|CAIDA_class|Enterprise
62566|CAIDA_class|Enterprise
62568|CAIDA_class|Transit/Access
62569|CAIDA_class|Transit/Access
62570|CAIDA_class|Enterprise
62571|CAIDA_class|Transit/Access
62572|CAIDA_class|Enterprise
62574|CAIDA_class|Transit/Access
62575|CAIDA_class|Content
62576|CAIDA_class|Transit/Access
62578|CAIDA_class|Enterprise
62579|CAIDA_class|Transit/Access
62581|CAIDA_class|Enterprise
62583|CAIDA_class|Enterprise
62585|CAIDA_class|Enterprise
62586|CAIDA_class|Transit/Access
62587|CAIDA_class|Transit/Access
62588|peerDB_class|Transit/Access
62589|CAIDA_class|Enterprise
62592|CAIDA_class|Transit/Access
62594|CAIDA_class|Transit/Access
62596|CAIDA_class|Enterprise
62597|CAIDA_class|Content
62598|CAIDA_class|Enterprise
62600|CAIDA_class|Transit/Access
62603|CAIDA_class|Enterprise
62605|peerDB_class|Transit/Access
62606|CAIDA_class|Transit/Access
62608|CAIDA_class|Enterprise
62609|CAIDA_class|Transit/Access
62611|peerDB_class|Transit/Access
62613|CAIDA_class|Transit/Access
62614|CAIDA_class|Transit/Access
62616|CAIDA_class|Transit/Access
62618|CAIDA_class|Transit/Access
62620|CAIDA_class|Transit/Access
62621|CAIDA_class|Enterprise
62622|peerDB_class|Transit/Access
62623|CAIDA_class|Enterprise
62624|CAIDA_class|Enterprise
62625|CAIDA_class|Enterprise
62627|CAIDA_class|Transit/Access
62629|CAIDA_class|Enterprise
62630|CAIDA_class|Transit/Access
62631|CAIDA_class|Transit/Access
62632|CAIDA_class|Transit/Access
62634|CAIDA_class|Transit/Access
62636|CAIDA_class|Enterprise
62637|CAIDA_class|Transit/Access
62638|peerDB_class|Transit/Access
62640|CAIDA_class|Transit/Access
62641|CAIDA_class|Transit/Access
62642|peerDB_class|Transit/Access
62643|CAIDA_class|Transit/Access
62644|CAIDA_class|Transit/Access
62645|CAIDA_class|Transit/Access
62646|peerDB_class|Transit/Access
62647|CAIDA_class|Transit/Access
62648|peerDB_class|Transit/Access
62649|CAIDA_class|Transit/Access
62650|CAIDA_class|Content
62651|peerDB_class|Transit/Access
62652|CAIDA_class|Enterprise
62653|CAIDA_class|Enterprise
62656|CAIDA_class|Enterprise
62658|CAIDA_class|Transit/Access
62659|CAIDA_class|Content
62660|CAIDA_class|Content
62661|CAIDA_class|Enterprise
62663|peerDB_class|Transit/Access
62664|CAIDA_class|Transit/Access
62665|CAIDA_class|Enterprise
62667|CAIDA_class|Enterprise
62668|peerDB_class|Transit/Access
62669|CAIDA_class|Enterprise
62671|CAIDA_class|Transit/Access
62672|CAIDA_class|Enterprise
62673|CAIDA_class|Enterprise
62674|CAIDA_class|Transit/Access
62675|CAIDA_class|Enterprise
62676|CAIDA_class|Transit/Access
62677|CAIDA_class|Enterprise
62678|CAIDA_class|Enterprise
62679|peerDB_class|Content
62680|CAIDA_class|Enterprise
62681|CAIDA_class|Transit/Access
62682|CAIDA_class|Transit/Access
62683|CAIDA_class|Transit/Access
62684|CAIDA_class|Transit/Access
62685|CAIDA_class|Enterprise
62688|CAIDA_class|Transit/Access
62689|CAIDA_class|Enterprise
62690|CAIDA_class|Enterprise
62691|CAIDA_class|Transit/Access
62692|CAIDA_class|Enterprise
62693|CAIDA_class|Enterprise
62695|peerDB_class|Transit/Access
62697|CAIDA_class|Transit/Access
62698|peerDB_class|Enterprise
62701|CAIDA_class|Enterprise
62702|CAIDA_class|Transit/Access
62703|CAIDA_class|Transit/Access
62705|CAIDA_class|Transit/Access
62706|CAIDA_class|Transit/Access
62707|CAIDA_class|Transit/Access
62708|peerDB_class|Enterprise
62709|CAIDA_class|Enterprise
62711|CAIDA_class|Transit/Access
62712|CAIDA_class|Enterprise
62713|peerDB_class|Content
62714|CAIDA_class|Content
62715|peerDB_class|Content
62717|CAIDA_class|Enterprise
62718|CAIDA_class|Enterprise
62719|CAIDA_class|Enterprise
62720|CAIDA_class|Enterprise
62721|CAIDA_class|Enterprise
62722|CAIDA_class|Transit/Access
62723|CAIDA_class|Transit/Access
62724|CAIDA_class|Content
62726|CAIDA_class|Enterprise
62727|CAIDA_class|Transit/Access
62728|CAIDA_class|Content
62729|CAIDA_class|Content
62731|CAIDA_class|Content
62732|CAIDA_class|Enterprise
62733|CAIDA_class|Transit/Access
62735|CAIDA_class|Enterprise
62736|CAIDA_class|Content
62737|CAIDA_class|Enterprise
62738|CAIDA_class|Transit/Access
62739|CAIDA_class|Enterprise
62743|CAIDA_class|Enterprise
62744|peerDB_class|Enterprise
62745|CAIDA_class|Enterprise
62746|CAIDA_class|Transit/Access
62747|CAIDA_class|Transit/Access
62749|CAIDA_class|Enterprise
62750|CAIDA_class|Enterprise
62751|CAIDA_class|Enterprise
62753|CAIDA_class|Transit/Access
62754|CAIDA_class|Transit/Access
62755|CAIDA_class|Transit/Access
62756|CAIDA_class|Enterprise
62757|CAIDA_class|Enterprise
62758|CAIDA_class|Enterprise
62759|peerDB_class|Transit/Access
62761|CAIDA_class|Transit/Access
62762|CAIDA_class|Transit/Access
62763|CAIDA_class|Content
62765|CAIDA_class|Transit/Access
62766|CAIDA_class|Transit/Access
62770|CAIDA_class|Enterprise
62772|CAIDA_class|Enterprise
62773|CAIDA_class|Enterprise
62774|CAIDA_class|Transit/Access
62776|CAIDA_class|Transit/Access
62779|CAIDA_class|Enterprise
62780|CAIDA_class|Transit/Access
62782|peerDB_class|Transit/Access
62783|CAIDA_class|Transit/Access
62784|CAIDA_class|Enterprise
62785|CAIDA_class|Transit/Access
62788|CAIDA_class|Enterprise
62789|CAIDA_class|Enterprise
62790|CAIDA_class|Enterprise
62791|CAIDA_class|Transit/Access
62792|CAIDA_class|Transit/Access
62794|CAIDA_class|Enterprise
62795|CAIDA_class|Content
62796|CAIDA_class|Transit/Access
62797|CAIDA_class|Enterprise
62798|CAIDA_class|Transit/Access
62799|CAIDA_class|Enterprise
62800|CAIDA_class|Enterprise
62801|CAIDA_class|Enterprise
62802|peerDB_class|Enterprise
62803|CAIDA_class|Enterprise
62804|CAIDA_class|Enterprise
62805|peerDB_class|Transit/Access
62807|CAIDA_class|Transit/Access
62808|CAIDA_class|Enterprise
62809|peerDB_class|Transit/Access
62810|CAIDA_class|Transit/Access
62811|CAIDA_class|Content
62812|CAIDA_class|Transit/Access
62813|CAIDA_class|Enterprise
62814|peerDB_class|Transit/Access
62817|CAIDA_class|Enterprise
62818|peerDB_class|Transit/Access
62819|CAIDA_class|Transit/Access
62820|CAIDA_class|Transit/Access
62821|CAIDA_class|Content
62822|CAIDA_class|Enterprise
62824|CAIDA_class|Enterprise
62825|CAIDA_class|Transit/Access
62826|CAIDA_class|Enterprise
62827|CAIDA_class|Transit/Access
62828|CAIDA_class|Enterprise
62829|CAIDA_class|Enterprise
62830|CAIDA_class|Transit/Access
62831|CAIDA_class|Transit/Access
62832|CAIDA_class|Enterprise
62833|CAIDA_class|Transit/Access
62834|CAIDA_class|Transit/Access
62838|peerDB_class|Content
62839|CAIDA_class|Enterprise
62840|CAIDA_class|Transit/Access
62841|CAIDA_class|Enterprise
62844|CAIDA_class|Transit/Access
62845|CAIDA_class|Transit/Access
